0,,チェックをいれてクリック,チェックをいれてクリック.1,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
43,42.0,,,Dynabookdynabook PZ/HPB W6PHP7BZAB 15.6型フルHD Core i7 1165G7 1TB_SSD+1TB_HDD Officeあり,"¥195,800",1店舗,-,5.00(1票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,15.6型(インチ),TFTカラー LED液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,16GB,DDR4 PC4-25600,2(0),HDD：1TBSSD：1TB,5400rpm,無し,,Intel Iris Xe Graphics,最大8221MB(メインメモリと共用),1.94kg,361x19.9x244mm,ブラック,10時間,HDMIx1USB3.1 Gen1(USB3.0)x3USB3.1 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.0日本語キーボードテンキー,顔認証,,,,,2020年11月24日,2020年11月24日
0,,チェックをいれてクリック,チェックをいれてクリック.1,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
1,0.0,,,Dynabookdynabook SZ/LSB W6SZLS7RDB 13.3型フルHD Core i7 10510U 512GB SSD Officeなし,"¥195,800",1店舗,-,0.00(0票),0件,第10世代 インテル Core i7 10510U(Comet Lake)1.8GHz/4コア,6887,13.3型(インチ),TFTカラー LED液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Office無し,16GB,DDR4 PC4-21300,1(0),SSD：512GB,,無し,,Intel UHD Graphics,最大8201MB(メインメモリと共用),1.199kg,316x19.9x227mm,ブラック,19時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax2/Type-Cx1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.0日本語キーボード,指紋認証,,,,,2021年 5月18日,2021年 5月18日
2,1.0,,,パナソニックLet's note SV9 CF-SV9EDUQR,"¥195,800",2店舗,-,4.00(1票),7件,第10世代 インテル Core i7 10710U(Comet Lake)1.1GHz/6コア,10067,12.1型(インチ),TFTカラー液晶,WUXGA (1920x1200),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Microsoft Office Home and Business 2019,8GB,LPDDR3,,SSD：256GB,,有り,DVD±R/±RW/RAM/±RDL,Intel UHD Graphics,最大4071MB(メインメモリーと共用),1.109kg,283.5x24.5x203.8mm,ブラック,20時間,HDMIx1VGAx1USB3.1 Gen1(USB3.0)x3USB3.1 Gen2 Type-C、Thunderbolt3兼用x1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,,WebカメラBluetooth5.1日本語キーボード,指紋・顔認証,照度センサー,,,,2020年10月16日,2020年 9月29日
3,2.0,,,ONE-NETBOOK TechnologyOneGx1 Pro 1TB SSD搭載モデル,"¥195,800",4店舗,1798位,4.00(1票),0件,第11世代 インテル Core i7 1160G7(Tiger Lake)2.1GHz/4コア,10981,7型(インチ),IPSディスプレイ,WUXGA (1920x1200),○,,○,,Windows 10 Home 64bit,Office無し,16GB,LPDDR4X PC4-34100,,SSD：1TB,,無し,,Intel Iris Xe Graphics,,0.623kg,173x21x136mm,メタリックブラック,,microHDMIx1USB3.1 Gen1(USB3.0)x1USB4 Type-Cx2,IEEE802.11a/b/g/n/ac/ax,,,,,,○,○,,,Bluetooth5.0日本語キーボード,,,,,,2021年 1月31日,2020年12月21日
4,3.0,,,富士通FMV LIFEBOOK UHシリーズ WU-X/E3 KC_WUXE3_A047 Windows 10 Pro・Core i7・SSD 1TB搭載モデル,"¥195,980",1店舗,2155位,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,13.3型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Office無し,8GB,LPDDR4X PC4-34100,,SSD：1TB,,無し,,Intel Iris Xe Graphics,メインメモリと共用,0.634kg,307x15.5x197mm,ピクトブラック,11時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx2SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,○,WebカメラBluetooth5.0日本語キーボード,指紋認証,照度センサー,,,,2020年10月27日,2020年10月27日
5,4.0,,,富士通FMV LIFEBOOK NHシリーズ WN1/E2 KC_WN1E2_A010 TV機能・メモリ32GB・Blu-ray・Office搭載モデル,"¥196,480",1店舗,-,0.00(0票),0件,第10世代 インテル Core i7 10750H(Comet Lake)2.6GHz/6コア,12508,17.3型(インチ),,フルHD (1920x1080),,,○,,Windows 10 Home 64bit,Microsoft Office Home and Business 2019,32GB,DDR4 PC4-23400,2(0),SSD：256GB + 16GB Optaneメモリ,,有り,BD-R/BD-RE/BD-RDL/BD-REDL/BD-RXL/BD-REXL/DVD±R/±RW/RAM/±RDL,Intel UHD Graphics,メインメモリと共用,2.9kg,398.8x26.9x265mm,シャンパンゴールド,5.5時間,HDMI(入力端子x1/出力端子x1)USB3.2 Gen1x2USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,,WebカメラBluetooth5.0日本語キーボードテンキー,顔認証,,○,,,2020年 6月19日,2020年 6月19日
6,5.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
7,6.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
8,7.0,,,"富士通FMV LIFEBOOK NHシリーズ WN1/F3 KC_WN1F3 16GBメモリ・SSD 256GB+HDD 1TB搭載モデル  FMV LIFEBOOK NHシリーズ WN1/F3 KC_WN1F3 16GBメモリ・SSD 256GB+HDD 1TB搭載モデルの色を選択(全2件)¥196,480富士通WEBMARTFMV LIFEBOOK NHシリーズ WN1/F3 KC_WN1F3_A017 16GBメモリ・SSD 256GB+HDD 1TB搭載モデル [ブライトブラック]¥196,480富士通WEBMARTFMV LIFEBOOK NHシリーズ WN1/F3 KC_WN1F3_A018 16GBメモリ・SSD 256GB+HDD 1TB搭載モデル [シャンパンゴールド]閉じる","¥196,480",1店舗,-,0.00(0票),0件,第10世代 インテル Core i7 10750H(Comet Lake)2.6GHz/6コア,12508,17.3型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,,Windows 11 Home 64bit,Office無し,16GB,DDR4 PC4-23400,2(0),HDD：1TBSSD：256GB,5400rpm,有り,DVD±R/±RW/RAM/±RDL,Intel UHD Graphics,メインメモリと共用,2.9kg,398.8x26.9x265mm,,5.1時間,HDMI(入力端子x1/出力端子x1)USB3.2 Gen1x2USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.1日本語キーボードテンキー,顔認証,,,,,2021年10月11日,2021年10月11日
9,8.0,,"¥196,480富士通WEBMART",,FMV LIFEBOOK NHシリーズ WN1/F3 KC_WN1F3_A017 16GBメモリ・SSD 256GB+HDD 1TB搭載モデル [ブライトブラック],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9.0,,"¥196,480富士通WEBMART",,FMV LIFEBOOK NHシリーズ WN1/F3 KC_WN1F3_A018 16GBメモリ・SSD 256GB+HDD 1TB搭載モデル [シャンパンゴールド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,10.0,,,"富士通FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1 Windows 10 Pro・Core i7・16GBメモリ・SSD 512GB搭載モデル  FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1 Windows 10 Pro・Core i7・16GBメモリ・SSD 512GB搭載モデルの色を選択(全2件)¥196,480富士通WEBMARTFMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A037 Windows 10 Pro・Core i7・16GBメモリ・SSD 512GB搭載モデル [ピクトブラック]¥196,480富士通WEBMARTFMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A038 Windows 10 Pro・Core i7・16GBメモリ・SSD 512GB搭載モデル [ガーネットレッド]閉じる","¥196,480",1店舗,2155位,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,13.3型(インチ),TFTカラーLCD,フルHD (1920x1080),○,コンバーチブル,○,ノングレア(非光沢),Windows 10 Pro 64bit,Office無し,16GB,LPDDR4X PC4-34100,,SSD：512GB,,無し,,Intel Iris Xe Graphics,メインメモリと共用,0.868kg,309x16.9x214.8mm,,11.5時間,HDMIx1USB3.2 Gen1 Type-Ax2/Type-Cx1USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,○,WebカメラBluetooth5.1日本語キーボード専用アクティブペン,顔認証,加速度センサー地磁気センサージャイロセンサー,,,,2021年 3月17日,2021年 3月17日
12,11.0,,"¥196,480富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A037 Windows 10 Pro・Core i7・16GBメモリ・SSD 512GB搭載モデル [ピクトブラック],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,12.0,,"¥196,480富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A038 Windows 10 Pro・Core i7・16GBメモリ・SSD 512GB搭載モデル [ガーネットレッド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,13.0,,,Dynabookdynabook VZ/HPL 価格.com限定 W6VHP7BZAL-K タッチパネル付13.3型フルHD Core i7 1165G7 1TB_SSD Officeあり,"¥196,680",1店舗,544位,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,13.3型(インチ),TFTカラー LED液晶,フルHD (1920x1080),○,コンバーチブル,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,16GB,LPDDR4X PC4-34100,0(0),SSD：1TB,,無し,,Intel Iris Xe Graphics,最大8144MB(メインメモリと共用),0.979kg,303.9x17.9x197.4mm,ダークブルー,24時間,HDMIx1USB3.1 Gen1(USB3.0)x1USB4 Type-C、Thunderbolt4兼用x2microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,,,○,,,,○,WebカメラBluetooth5.1日本語キーボードアクティブ静電ペン,顔認証,,,,,2020年11月12日,2020年11月12日
15,14.0,,,マイクロソフトSurface Laptop 4 5EB-00050,"¥196,680",5店舗,322位,0.00(0票),24件,第11世代 インテル Core i7 1185G7(Tiger Lake)3GHz/4コア,10920,13.5型(インチ),,2256x1504,○,,,,Windows 10 Home,Microsoft Office Home and Business 2019,16GB,LPDDR4X,,SSD：512GB,,無し,,Intel Iris Xe Graphics,,1.265kg,308x14.5x223mm,プラチナ,,USB Type-Ax1/Type-Cx1,IEEE802.11a/b/g/n/ac/ax,,,,,,,,,,WebカメラBluetooth5.0,顔認証,光センサー,,,,2021年 4月15日,2021年 4月13日
16,15.0,,,パナソニックLet's note QV8 CF-QV8GDGQR,"¥196,800",5店舗,1097位,0.00(0票),18件,第8世代 インテル Core i7 8565U(Whiskey Lake)1.8GHz/4コア,6367,12型(インチ),,WQXGA+ (2880x1920),○,コンバーチブル,,ノングレア(非光沢),Windows 10 Pro 64bit,Microsoft Office Home and Business 2019,8GB,LPDDR3,,SSD：256GB,,無し,,Intel UHD Graphics 620,4136MB,0.949kg,273x18.7x209.2mm,シルバー,10時間,HDMIx1VGAx1USB3.1 Gen1(USB3.0)x3USB3.1 Gen2 Type-C、Thunderbolt3兼用x1SDスロット,IEEE802.11a/b/g/n/ac,,,10/100/1000Mbps,,,,○,,,WebカメラBluetooth,指紋・顔認証,加速度センサージャイロセンサー地磁気センサー照度センサー,,,,2019年10月18日,2019年 9月24日
17,16.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
18,17.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
19,18.0,,,Dynabookdynabook FZ/HPS W6FHP5BZAS タッチパネル付15.6型フルHD Core i5 1135G7 512GB_SSD Officeあり,"¥196,900",1店舗,-,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,15.6型(インチ),TFTカラー LED液晶,フルHD (1920x1080),○,コンバーチブル,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-25600,2(0),SSD：512GB,,無し,,Intel Iris Xe Graphics,最大4129MB(メインメモリと共用),1.72kg,355x18.9x230mm,プレミアムシルバー,13時間,HDMIx1USB3.1 Gen1(USB3.0)x2USB4 Type-C、Thunderbolt4兼用x2microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,,,,,,,○,WebカメラBluetooth5.1日本語キーボードテンキーアクティブ静電ペン,顔認証,,,,,2020年12月17日,2020年12月17日
20,19.0,,,LenovoLegion 550i 17 81Y80032JP,"¥196,900",6店舗,1097位,0.00(0票),0件,第10世代 インテル Core i7 10750H(Comet Lake)2.6GHz/6コア,12508,17.3型(インチ),,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,16GB,DDR4 PC4-23400,2(0),M.2 SSD：1TB,,無し,,GeForce RTX 2060,6GB GDDR6,2.98kg,398.6x24.3x290mm,ファントムブラック,10.6時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax4/Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,100/1000Mbps,,,○,,,,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2020年 6月26日,2020年 6月8日
21,20.0,,,"富士通FMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル  FMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデルの色を選択(全2件)¥196,980富士通WEBMARTFMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A107 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル [ブライトブラック]¥196,980富士通WEBMARTFMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A108 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル [プレミアムホワイト]閉じる","¥196,980",1店舗,2155位,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,15.6型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,,Windows 10 Home 64bit,Microsoft Office Home and Business 2019,32GB,DDR4 PC4-25600,2(0),HDD：1TBSSD：1TB,5400rpm,有り,DVD±R/±RW/RAM/±RDL,Intel Iris Xe Graphics,メインメモリと共用,2kg,361x27x244mm,,7.5時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2020年12月3日,2020年12月3日
22,21.0,,"¥196,980富士通WEBMART",,FMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A107 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル [ブライトブラック],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,22.0,,"¥196,980富士通WEBMART",,FMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A108 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル [プレミアムホワイト],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,23.0,,,"富士通FMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A1 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル  FMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A1 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデルの色を選択(全2件)¥196,980富士通WEBMARTFMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A109 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル [ガーネットレッド]¥196,980富士通WEBMARTFMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A110 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル [メタリックブルー]閉じる","¥196,980",1店舗,2155位,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,15.6型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,,Windows 10 Home 64bit,Microsoft Office Home and Business 2019,32GB,DDR4 PC4-25600,2(0),HDD：1TBSSD：1TB,5400rpm,有り,DVD±R/±RW/RAM/±RDL,Intel Iris Xe Graphics,メインメモリと共用,2kg,361x27x244mm,,7.5時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.0日本語キーボードテンキー,顔認証,,,,,2020年12月3日,2020年12月3日
25,24.0,,"¥196,980富士通WEBMART",,FMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A109 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル [ガーネットレッド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,25.0,,"¥196,980富士通WEBMART",,FMV LIFEBOOK AHシリーズ WA3/E3 KC_WA3E3_A110 Core i7・メモリ32GB・SSD 1TB+HDD 1TB・Office搭載モデル [メタリックブルー],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,26.0,,,"富士通FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3 Core i5・メモリ16GB・SSD 1TB・Office搭載モデル  FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3 Core i5・メモリ16GB・SSD 1TB・Office搭載モデルの色を選択(全3件)¥196,980富士通WEBMARTFMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A064 Core i5・メモリ16GB・SSD 1TB・Office搭載モデル [ピクトブラック]¥196,980富士通WEBMARTFMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A065 Core i5・メモリ16GB・SSD 1TB・Office搭載モデル [ガーネットレッド]¥196,980富士通WEBMARTFMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A066 Core i5・メモリ16GB・SSD 1TB・Office搭載モデル [シルバーホワイト]閉じる","¥196,980",1店舗,-,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,13.3型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,16GB,LPDDR4X PC4-34100,,SSD：1TB,,無し,,Intel Iris Xe Graphics,メインメモリと共用,0.736kg,307x15.5x197mm,,11時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx2SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,○,WebカメラBluetooth5.0日本語キーボード,指紋認証,照度センサー,,,,2020年11月10日,2020年11月10日
28,27.0,,"¥196,980富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A064 Core i5・メモリ16GB・SSD 1TB・Office搭載モデル [ピクトブラック],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,28.0,,"¥196,980富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A065 Core i5・メモリ16GB・SSD 1TB・Office搭載モデル [ガーネットレッド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,29.0,,"¥196,980富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A066 Core i5・メモリ16GB・SSD 1TB・Office搭載モデル [シルバーホワイト],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,30.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
32,31.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
33,32.0,,,"富士通FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1 Windows 10 Pro・Core i7・16GBメモリ・SSD 256GB・Office搭載モデル  FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1 Windows 10 Pro・Core i7・16GBメモリ・SSD 256GB・Office搭載モデルの色を選択(全2件)¥196,980富士通WEBMARTFMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A035 Windows 10 Pro・Core i7・16GBメモリ・SSD 256GB・Office搭載モデル [ピクトブラック]¥196,980富士通WEBMARTFMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A036 Windows 10 Pro・Core i7・16GBメモリ・SSD 256GB・Office搭載モデル [ガーネットレッド]閉じる","¥196,980",1店舗,-,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,13.3型(インチ),TFTカラーLCD,フルHD (1920x1080),○,コンバーチブル,○,ノングレア(非光沢),Windows 10 Pro 64bit,Microsoft Office Home and Business 2019,16GB,LPDDR4X PC4-34100,,SSD：256GB,,無し,,Intel Iris Xe Graphics,メインメモリと共用,0.868kg,309x16.9x214.8mm,,11.5時間,HDMIx1USB3.2 Gen1 Type-Ax2/Type-Cx1USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,○,WebカメラBluetooth5.1日本語キーボード専用アクティブペン,顔認証,加速度センサー地磁気センサージャイロセンサー,,,,2021年 3月17日,2021年 3月17日
34,33.0,,"¥196,980富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A035 Windows 10 Pro・Core i7・16GBメモリ・SSD 256GB・Office搭載モデル [ピクトブラック],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,34.0,,"¥196,980富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A036 Windows 10 Pro・Core i7・16GBメモリ・SSD 256GB・Office搭載モデル [ガーネットレッド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,35.0,,,iiyamaLEVEL-15FR105-i7-TASX Core i7 10870H/16GBメモリ/500GB SSD/RTX 3070/15インチ フルHD,"¥196,980",1店舗,653位,0.00(0票),0件,第10世代 インテル Core i7 10870H(Comet Lake)2.2GHz/8コア,15379,15.6型(インチ),カラー液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,16GB,DDR4 PC4-21300,2(0),M.2 SSD：500GB,,無し,,GeForce RTX 3070,8GB GDDR6,2.02kg,357.5x26.4x238mm,ブラック系,6.3時間,HDMIx1miniDisplayPortx1USB3.1 Gen1(USB3.0)x3USB3.1 Type-C、Thunderbolt3兼用x1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,○,,,○,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2021年 4月8日,2021年 4月8日
